id,text,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,score_toxic,score_severe_toxic,score_obscene,score_threat,score_insult,score_identity_hate,annotation_source
civilcomments-340a3bb1cfe6d18edc39,"The Left will do anything to elect a minority or female candidate simply because they are a minority or female. No other qualifications necessary. This year it's the Republicans vs. the Children. Ok, so let's elect the known liar, who has shown her dereliction of duty as Secretary of State while setting fire to the Middle East and not providing our personnel in the region with adequate support to defend themselves. Good plan, Pitts. Let's elect the Democrat who has knowingly sent guns and ammunition to ""rebels"" that unfortunately turned out to be ISIS. The lady who supports Black Lives Matter, you know the movement that is actively targeting police officers across the country and currently dividing our country? How about we make every excuse possible for a candidate for the sole purpose of electing a female? Before that how about we whine and cry about a candidate with a proven record in business, you know that thing that makes the world go round?",insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.4,civil-comments-human-crowd-aggregate
civilcomments-d5116b416e6cf3d3f4a5,"Check your Constitution and Supreme Court rulings. ""..founded based on Judeo-Christian principles..."" is just the continuous lie thrown out in every forum by the fundamentalist christian horde.",identity,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.3,0.6,civil-comments-human-crowd-aggregate
civilcomments-3f64a0e24a4ca707da3b,"tip2 - Patrick is your every day progressive. Once they don't like what they hear, they trot out the racist card.",insult,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-e1e0234d2bb9b975498b,When Obama says that the Paris attack on a Jewish Deli was a 'random attack' (2015) and that the Ft Hood killings were 'workplace violence' when the Muslim shooter was shouting -'God is Great' (2009) and only after a lawsuit was filed and the Congress threatened funding did he acknowledge that it was an 'act of terrorism (2015) acknowledging his 'spin' tendencies is justified.,neutral,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.1,0.3,civil-comments-human-crowd-aggregate
civilcomments-9d95485c9ec31ef31e28,"The largest cost in the budget is health and human services. The state should require that for every child being supported by the state, the mother must identify the father so he can be required to pay the state back. Every able bodied welfare recipient should have to provide volunteer hours of work to the state.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-eca75884b911e3e862bb,"The problem with your rationale, is that the tRUMPster says 10 times as many ridiculous things in a few days, than Hillary says all month. Now that's democracy. The more jibberish he puts out, the more the news outlets have to fact check and show his hypocrisy. Someone on his staff needs to take away all of his electronic media devices. But that will never happen. tRUMP loves the attention, that is until the Republicans tell him in so many words that he's gone too far. Sorry Last Patriot, just keeping things in perspective for you.",neutral,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.2,0.0,civil-comments-human-crowd-aggregate
civilcomments-7adcaba01962d3d821c2,"When Obama was first elected I was very disappointed. However, I resolved to make the best of it and give him a chance. If I were now a rank and file Democrat I'd be embarrassed by the hypocrisy and just plain old lunacy of so many other Democrats. Relax folks, it isn't the end of the world; really.",insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-caec6fc9914acc5fafa2,That mask should be replaced with a gag,insult,1,0,0,0,0,0,0.6,0.0,0.0,0.3,0.2,0.0,civil-comments-human-crowd-aggregate
civilcomments-e6f6762005c0bf498fff,"I think you miss George W Bush. One more illegitimate war that causes 500,000 civilian deaths on the other side of the world, along with 5,000 American deaths and 3,000,000,000,000 dollars of expense, should be fun!",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-b4c1c1988eeb98abf70c,"I just wish Trump supporters would experiment with finding Trump-type personalities to take care of them in other fields than politics. Like doctors, for example. Let's say you have a serious health problem. Do you want a doctor with shaky professional ethics, a concern for image over substance, and a habit of ignoring facts for the sake of servicing his brand? Heck, do you even want a car mechanic like that? Or what about a teacher who teaches your kids? The thing is, you wouldn't want a Trump in those cases. So, um, why not extend the logic in those cases to politics?",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3c0ac471c04e86b31a19,Rick it would be very interesting to know what you do for a living. You point of view indicates working for a living isn't in your cards.,neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-59dab9d473418a977f1a,"Amen Graykeeper! We have lost or decimated over twenty species down here under the ""wise"" guidance of ADFG. Take till there is nothing left then move onto the next species till they are gone too. While there still is enough for broodstock, while the populations still have a chance to grow their numbers under all the mortality factors out there stand down! Especially the big buck non resident trophy folks that ADFG kowtow to. Glad the Council saw fit to protect the caribou and not take them over the threshold. The precautionary principle...it would be nice if the BOG or ADFG could understand this concept.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3ebb17e1ab21f89bea09,"So an armed felon with a history of violence was shoot. Who cares. The cops were responding because he pointed a gun at someone. They should investigate why the body cam's did not work, that part is a little fishy.",threat,1,0,0,1,0,0,0.6,0.0,0.1,0.5,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-02d7d769fa55e36d7a46,"In the sports world, however, the University of Oregon, like the other upper level sports schools, are essentially farm teams for the NFL. The coaches and assistant coaches move back and forth and up and down in the football industry which has a lot more money then most corporations. Their tenure is not guaranteed and their excessive salaries serve the same purpose as the stock options and severance pay of CEO's of the large corporations' 'golden parachutes' when they lose too many football games.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-f2b99110885409bd8f5c,"shoot, shovel , n shut up",threat,1,0,0,1,0,0,0.736842,0.105263,0.052632,0.631579,0.210526,0.0,civil-comments-human-crowd-aggregate
civilcomments-ff0158d2949283f6fb34,"Until the Church realises that they are a failing ""business"" on the verge of bankruptcy , very little will change. My old parish in the Midwest was closed. My new parish has no Masses this week because the pastor is exhausted and there is no priest to replace him. The priests in Ireland are now required to work till at least 75 and some have committed suicide. Let's start with making celibacy optional.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.166667,civil-comments-human-crowd-aggregate
civilcomments-de372bd20b3b31838ab6,The real world isn't like being a reality TV show host with a twitter account is it? Let's hope this kind of absurdity doesn't lead to something devastating like a war because he heard some random crap a talk show host said.,profanity,1,0,1,0,1,0,0.7,0.0,0.7,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-1fc70985f71f2997337b,"Yes, you are awfully loud. Not much of substance to say, though.",insult,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-44c01e5323e0518d3d7d,Spend money to save money. Sounds like a damned TV commercial.,profanity,1,0,1,0,0,0,0.8,0.0,1.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-4a5f74e1b03c32045655,"Bill Curry: why the venom toward a pet owner? Its the cruel, illegal, negligent dumbass trapper that should receive your disdain.",insult,1,0,0,0,1,0,0.581081,0.040541,0.081081,0.013514,0.527027,0.013514,civil-comments-human-crowd-aggregate
civilcomments-87a6bdf84d896e4f36d7,I believe sodomy is also illegal in Canada still (section 159) regardless of the sexual orientation of the couple. Just saying....,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-cf0eebf150e8dc9bc081,Blanket Statement Of The Year Award!! Nice effort!,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-5617d0ca873f91c5c657,"Please tell me this is just a bad dream. Every time I hear Donald Trump referred to as ""President Trump,"" I cringe! A 70 year old lying crooked con man who dyes his hair orange, scotch tapes his tie, brags about grabbing pussy. This guy had the final word on the attack in Yemen?? To every one of you that voted for him, you have been his greatest con of all. He urinates and defecates in gold plated toilets and you think you have something, ANYTHING, in common with him? He doesn't know you and he doesn't feel you. Actually, he despises you. You were just too easy, so gullible. To Trump, you're a bunch of dummies. Steve Bannon is about to school you on just how gullible you really were. Shoving Christianity down our throats is just another example of what's in store.",insult,1,0,0,0,1,0,0.625,0.075,0.3875,0.0,0.575,0.1,civil-comments-human-crowd-aggregate
civilcomments-746556dc1db64a0881cd,"There is a lot of anger in these commentsituations. I feel bad .too for my friend, but James is gone. Let the legal system work it's process. Take from this tragedy an increased vigilance of those on the roads not in cars. We have all had close calls, drivers can do better. Put away phones & distractionsmall. Pay attention. It's what James wanted.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-01f234cf85cb544ab6bf,"By the way, being gay is not a ""lifestyle"" just like being heterosexual is not a lifestyle. It's called a life and it's a life that is none of your concern. If you don't like seeing gay people and people who support gay people why don't you stay away. You are not wanted and you clearly don't have anything nice to say so, go home and try to poison your own community.",insult,1,0,0,0,0,0,0.6,0.0,0.2,0.3,0.3,0.3,civil-comments-human-crowd-aggregate
civilcomments-02d856ccd885b2410f7f,"so other than governing while black, what made Obama a racist and a thug?",identity,1,0,0,0,1,1,0.621622,0.067568,0.0,0.027027,0.540541,0.527027,civil-comments-human-crowd-aggregate
civilcomments-cddf6b672993b6744f75,Shorter campaigns great idea umpossible to enforce. Dumping the electoral college is a horrible idea and hope it never succeeds. The electoral college was a wonderful concept that is still needed today.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-fc87a5e989792521dedd,"As far as i can tell, there is one reason to vote for Hillary, which you mention, but so very many reasons not to. I fear she lost her soul to the establishment, and find it hard to believe she makes any decisions without polling it first. NAFTA, the war in Iraq, gay marriage, legalizing marijuana, the TPP, etc., etc. etc. She votes for what's politically popular every time. I wish Elizabeth Warren was running!",neutral,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.2,0.2,civil-comments-human-crowd-aggregate
civilcomments-13eadcad304a2b7690a7,"When members of the media confronted tRump about his allegations that the primaries were ""rigged,"" he flashed that arrogant, squinty-eyed look and said, ""It was rigged until I won."" You got that voters? Gawd help us all if his shadow is casted on the White House front door.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-f0688549643a91da130b,How many times are you going to post that gary? Your opinion on Trump's mental health is absolutely meaningless to everyone but your narcissistic self.,insult,1,0,0,0,1,0,0.539474,0.013158,0.0,0.0,0.526316,0.026316,civil-comments-human-crowd-aggregate
civilcomments-ab966b4a13693d6ebae2,"Roy, I don't know the final figure, but Save Our City did spend at least $200K or so on political materials during the fall election. Most of it went to TV and radio.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ae40bc0b67b4764f7f25,"Don't pay attention to this crap Donny. It's not like you took your family to Paris, or London, or Amsterdam or Italy for a vacation, as one or two legislators did, and billed the state for it. Folks won't call that ""entitlement."" They'll just smile along with the world travelers. Especially if they come from Anchorage.",profanity,1,0,1,0,1,0,0.8,0.0,0.7,0.1,0.5,0.1,civil-comments-human-crowd-aggregate
civilcomments-34ec737cf1d1d703f3a4,"""(Eugene’s will likely be green or yellow)"". Either read faster or type more slowly!",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c90471822f8a6081156a,"I agree. I've thought for a while now that the Editorial section of the online edition has been rather like that back yard that can't be seen from the street. Nobody wants to mow the lawn, trim the bushes, or pick up the rusty tricycle. It could be the most vibrant and thought provoking area of the site but it's just been allowed to become overgrown through inattention.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-323185c53463c1b5de41,"Oh wah! Still bitching,whining and complaining even after your criminal, traitorous national security risk, fcheat, defrauding, sexual predator, pussy grabbing, ass-kissing, golden-showers loving Russian lapdog was ""elected"" to the presidency.",insult,1,1,1,0,1,0,0.946113,0.314488,0.901943,0.011484,0.865724,0.232332,civil-comments-human-crowd-aggregate
civilcomments-0d6dc37c660617b5f372,"That is just not true. In situations where Harper violated Canadian law, in the Nadon case for example, individuals took him to court",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-eea8e41b7ed5cc8b9c5c,"I'm getting tired of the gloom and doom, the sky is falling, Trump is an a*****e reporting. You guys were WRONG! in calling the results of the US election, what in any way makes you right now?",insult,1,1,0,0,1,0,0.6,0.3,0.4,0.0,0.6,0.1,civil-comments-human-crowd-aggregate
civilcomments-b4001a6dab4973c638d0,"""Gay assassins?"" Is that a thing? Sounds fabulous.",identity,1,0,0,0,1,1,0.7,0.0,0.0,0.0,0.6,0.6,civil-comments-human-crowd-aggregate
civilcomments-6f692e3a8a99112c2d0d,"If by ""subsistence"" you mean ""depending on"" wild game to reduce your grocery bill, so as to free up money for other pursuits, every Alaskan fisherman or hunter is ""dependent"" on subsistence. I agree that it is a complete myth that anyone would starve (to death) without it in this day and age of food stamps EBT cards, welfare, WIC, etc. Thank God those days are past!!!! The ancestors of EVERY human being on earth were hunter-gatherers who were actually dependent on wild game in the past, yet some try to exercise perpetual ancestors rights based upon race. Wild game belongs equally to every Alaskan, but some Alaskans are more equal than others.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-6bccecdc1d0c5b1f0b02,"AB, SK and ON all have support for the Catholic separate system written right in their founding legislation. The fact that's the BNA Act for Ontario and the Alberta Act or Saskatchewan Act for the other provinces, is kind of immaterial. So, the fact this ruling happened in one of the three remaining provinces with constitutional backing for a separate system is telling. It was always going to be harder in those three provinces, but was it going to be impossible? Fast forward 100 years ... will we still have a Catholic system? We both know they won't exist, so the real question is: how quickly will they fade, and by what method will lawyers find a way around the constitutional restrictions. It's going to happen, regardless.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-f361ce9face60098de26,Idiots for politicians does not relate to training rural VPSO's nor their ability to be armed. But having a low opinion of some politicians is the right of you and all other Americans.,insult,1,0,0,0,1,0,0.847222,0.013889,0.208333,0.0,0.791667,0.041667,civil-comments-human-crowd-aggregate
civilcomments-db877e46fe922dac23d6,"""Fake news"" is a fake concept. Did it happen, are people talking about it, did they decide to publish it, and people decided to read it and/or comment on it? Then it's news, whether some people think it is worthy or not. To me, real ""fake news"" is a completely made-up, fact-free story (because it didn't happen.) Somehow, some goofballs bastardized the meaning, co-opting it into judgment and whether a negative assessment of a news piece meant that the piece shouldn't exist at all. Pretty bogus, in my humble opinion. Face it, we don't really control what gets published, and it's our choice whether to consume it or not. And what is worthy of publishing and/or reading is a subjective, variable perspective.",neutral,0,0,0,0,0,0,0.166667,0.166667,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-d913f908d14a78345145,"Shannyn Moore is an Idiot, and a Fool. RR, you have and do write better than she. Unfortunately if you wrote her column for her, ADN would be dead. She's here for fluff and entertainment.",insult,1,0,0,0,1,0,0.836066,0.032787,0.213115,0.065574,0.803279,0.032787,civil-comments-human-crowd-aggregate
civilcomments-ad66479c335833f7645e,"I didn't realize that O'Leary was mean spirited and divisive. Surely you must be thinking of someone else. I will grant you that he is outspoken and brash, but he is also a realist and understands our deficiencies and is not afraid to address them. I far prefer that to a feel good prediction about sunny days.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c67727d04a7ed17605e1,"Actually I'm not a cyclist by most definitions, oops, there goes your premise. Although I do occasionally ride a bike on paths I require a car for all my transportation due to logistics. I guess your attitude scale also has zero credibility now. I am bothered by irresponsible cyclist as much as anyone but I am reasonable enough to realize that cycling needs to be encouraged for both logistics and economics. Cities will be going in this direction so get used to it. No one disagrees that a cyclist will be the loser in a collision so there's no need to ""just say"" Most cyclists are also drivers so they see it from both perspectives. Perhaps ""ignorant drivers"" was a bit strong but I don't think that pushing cycling infrastructure aside because it is an inconvenience is the appropriate solution. Am I wrong that you drive a car?",insult,1,0,0,0,1,0,0.5,0.0,0.1,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-f20f1086fca9edcf82ef,"What is the name of the author of this piece? Is there in fact one name, or does it proceed ex cathedra, like the collective, oracular mutterings of a committee at odds with itself? The latter, I suspect, since the moot opinions of committees are seldom very convincing.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-28d4dedc262290beb842,"Seriously, Reg Guard? You're going to name names and the trauma that will inflict on the individual? Especially when the dude's name ain't available? What's next, scarlette lettering? Have some $%@%ing class and mercy. I took a journalism ethics class in college. You don't gain clicks by naming the person. You just do harm. Screw you, Chelsea Gorrow. I don't know the young lady involved here, so YOURS is the name that I'll remember after this. You could have made the other choice rather than trying to fucking scar some poor 18 year old. It's a funny story without the name.",profanity,1,0,1,0,0,0,0.8,0.1,0.8,0.0,0.2,0.0,civil-comments-human-crowd-aggregate
civilcomments-80eaae4647bc650b2665,"Unbelievable! We have a government that is so inept, so lacking in experience and so concerned about their image, that they spend $200,000.00 in taxpayer's money to implement their own platform?! Wouldn't it have been prudent for the Liberals to examine the feasibility of their platform pledges BEFORE they promised them?",insult,1,0,0,0,1,0,0.5,0.1,0.0,0.0,0.5,0.1,civil-comments-human-crowd-aggregate
civilcomments-97406797fbb3d86c4371,As per usual.......every solution includes raiding the PFD or taxes......but damned if they will regulate their own spending.,profanity,1,0,1,0,0,0,0.6,0.0,0.6,0.0,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-1a3075c6a0c1734de311,"When they've let the Republicans completely empty the state's treasury, implement an income tax, sales tax, spend down the PFD, impose a $100-$500 education tax, continue to increase the fuel tax, raise state fees on anything that moves......",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ff5e0c21f66db2acd24a,"""The law is a powerful thing"" Thank God for our constitution with it's checks and balances. The ""so-called"" ""outrageous"" President just got bitch slapped by reality from a Bush judge who was appointed 99-0. It's past time to invoke the 25th and remove the clear and present danger before he gets anymore of our troops killed. Trump and his overinflated balls is about to cross the impeachable red line.",insult,1,0,0,0,0,0,0.580247,0.037037,0.382716,0.061728,0.382716,0.024691,civil-comments-human-crowd-aggregate
civilcomments-71dd5184fd1a6f3d4e14,Keep crying. Your tears are delicious!,insult,1,0,0,0,0,0,0.7,0.0,0.0,0.1,0.3,0.0,civil-comments-human-crowd-aggregate
civilcomments-d77b2830c6bf5ca7ce91,"""It is a promise that a man and a woman make to every child, from the moment he or she is conceived in their thoughts.” How well Pope Francis puts it! All existence in the time present is remembered forward from the past, including consciousness. The living generation in each time is the advance of life from the past, which needs to be cherished and understood. Nothing should occupy personal consciousness/ conscience more than awareness that ours is the responsibility to add our increment of understanding to that of the past with special focus on bettering the future of common well-being.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-a860e4d0d89232335922,Death to the Daesh!,threat,1,0,0,1,0,0,0.791667,0.138889,0.013889,0.736111,0.055556,0.166667,civil-comments-human-crowd-aggregate
civilcomments-36bcf0e1b3d845707e5d,"The Constitutional 'protections' depend on the interpretation of 5 of 9 unelected judges. ""Protected classes"" depend on a majority of legislators state by state or maybe in the US Congress. And then by that decision of the 5 of 9 unelected judges. Only the decision of one judge made 'gay marriage' legal in Oregon, despite the majority votes of the people of Oregon.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-f5a45452ec1dc153d42f,"There are problems we can solve ourselves as Alaskans, and there are larger problems e cannot... I prefer to deal with problems I (we) can solve to benefit ourselves - not just whine about ones we cannot sove at the Alaska level.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ad67789266888e14ef5a,You are more likely to die in a bathtub than be killed by a Muslim. Therefore your fear of taking a shower is rational too.,insult,1,0,0,0,0,0,0.513158,0.026316,0.013158,0.276316,0.223684,0.460526,civil-comments-human-crowd-aggregate
civilcomments-3d0498d896da091e3adc,"It's only a matter of time before supporting abortion, evolution, or climate change will be capital offenses.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-80271e84e64db903bc2c,"Congress passed and the President signed legislation last year extending the deadline for compliance until December 2018. The primary rationale for the extension according to the GAO report was technology issues and cost factors for public rail systems that are subject to the Act. After a quick read of the regulations promulgated under the Act, I don't see where crossings, as suggested by Mr. Neu, are ever considered as significant part of the compliance with the Act. I think it is a stretch to believe that the UP could be coerced into providing something that is a convenience issue (noise) rather than a safety issue for the downtown crossings.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-a3d82fdfc31d87460686,"You believe that trump is a normal American? Really? How so? You think trump supporters are the majority in this country? You're saying the majority believe in being racist, bigoted, misogynistic, homophobic and xenophobic? I hope you're as right about this as you are about history.",insult,1,0,0,0,1,0,0.6,0.1,0.0,0.0,0.5,0.2,civil-comments-human-crowd-aggregate
civilcomments-e7e1a8248426a887a801,"Because he didn't correctly list the cost of the Middle East wars in the budget and Obama added them to the debt, which is where they should have been. FACT.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-a2b56b170ccabdfbeda8,"why not halfwaythere.. made in china at twice the price.. well, actually, ten times the price.. been to china.. know the prices",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-dadad08a3e6b1e884819,"Thanks for the great review. It's becoming impossible to find a friendly ""real"" church these days. We will surly visit there some day.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-b7390535d341ba0034c9,Notice how Wente is sounding more and more like Trump every week? : How long until she claims she came up with one of Trumps ideas?,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-e8e8dedb4d67018bb341,For God's sake Ontario tap out of this lunacy. Taxing ourselves into energy poverty goes way past ridiculous. Economic suicide. Unfortunately the Ontario Liberals have no clue.,insult,1,0,0,0,1,0,0.6,0.0,0.1,0.1,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-5b7accfce8142bfef1b5,"I don't understand the arguments at all -- carrying a cell phone does NOT make you, or what you are doing, ""safer"" in any way! A cell phone cannot prevent you from falling though the ice of a lake or river, or from hitting a hidden stump, or from colliding with a moose. ALL it can do is help with the aftereffects. I fear that this will only give a false sense of ""security' to the e-gadget obsessed participants, and diminish the spirit of the race. How pathetic.",insult,1,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-8ffa7855f79a10865045,Medicare works great for me. No complaints!,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c26b876a2e93820d3c3b,"Unfortunately, given his past behavior, adultery, and his comments this ""news"" seems possible. However despite his previous behavior for which similar behavior ended political careers, the electoral college voted for him to be president.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-0eb815d28731875e95db,Can someone explain to these idiot jurors that the days of free money are over. Give out a million dollar reward for very little and 10 school rooms go without a teacher.,insult,1,0,0,0,1,0,0.714286,0.014286,0.128571,0.0,0.728571,0.0,civil-comments-human-crowd-aggregate
civilcomments-be9594c6b91f04f8d548,There is a global surplus of capital sloshing around markets. There is not enough potential growth in mature economies to support higher rates. You can expect rates to come back down as growth falters under Trump. The US will be lucky to average 2% growth over the next few years.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-9d90debad49e002091f5,Lot's of Loggers coming tomorrow!,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c413168a88ffbe62aa6b,"And that guy lives in China for 20 years with Canada green card, never paid Canadian tax. He sent his children back here to go to school, enjoy all the benefit we have paid. Also he bought a house here in GTA (of course he doesn't live in it). And he has photos put online showing him meeting Harper, LOL. Canadian are so screwed cluelessly.",profanity,1,0,1,0,1,0,0.9,0.0,0.5,0.0,0.8,0.4,civil-comments-human-crowd-aggregate
civilcomments-633335b10abcd1b7ddf4,"Another ""cute"" comment..... Means nothing.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-5b76d41ba5748573ddf4,"Sorry I missed your parade. As a scientist it was my duty to show up and shout down computer modelers and consensus builders pretending to be scientists. But, this is a nothingburger. Remember, science says there are only two sexes.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-cfdf644bba30ca93ad00,"I think you would be surprised to find out how often criminals loan/trade their weapons. Gang members do this specifically to cause doubt by having alibis for several of the ""linked"" murders. In my opinion, APD should only provide public statements about cases based on tangible evidence not opinion. I think that all of the important information was released to the public, enough that we should have been sufficiently aware of the circumstances. We were made aware of all 5 murders, their locations and the approximate time. We were warned not to travel the trail system at night alone. We were provided a description of the suspect for one of the murders as well. I guess what I'm trying to say is before Saturday, how would you be more safe knowing it was one guy instead of 3 separate guys? imo APD shared all of the important information with the public already.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.166667,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-e036f86c5e07a69c004a,"Good day, Lies, I see you flatter me by stealing my line, then you repeat your lies about what I actually wrote. Then you double-down on your irrelevant deflection from the topic. I will say this for you, you wriggle splendidly, like a worm on a hook; but to continue the simile, you won't catch any smart fish - your bait is too obvious. So far, only YOU have used the word ""bimbo"" in this discussion. It is another diversion by you, it has nothing to do with the discussion, and your claim of its use probably isn't even true; but if it had been used to describe Gennifer Flowers, for instance, so what? Probably it's true, although ""hussy"" certainly would have been equally appropriate. Anyway, after this discussion, I have become aware that you aren't interested in substantive discussion; what you really want to do is project your anger in the nastiest, most deceitful ways. I won't talk to you any more, after this. You are rude and unpleasant, and you lie like a rug.",insult,0,0,0,0,1,0,0.4,0.0,0.0,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-3f16cea275def99758a4,"And there are still 8 weeks to go. The stupid, desperate, and ugly is gonna get far worse. Damn she sounds scared. Clinton may be the only woman in the world that can make Trump look and sound presidential. That's scary too......",profanity,1,0,1,0,1,0,0.852941,0.088235,0.735294,0.0,0.764706,0.044118,civil-comments-human-crowd-aggregate
civilcomments-af5693b965f716cd6e1b,"Another company who doesn't want to meet the minimal standards of the Affordable Care Act, I especially like this part "" “the market requires significant reform in order to be sustainable,” What they are saying is that as long as they are made to actually pay for the health care that they take in premiums for they aren't going to do it. Their CEO made 13 Million last year plus an 8.9 million retirement package, But that medical test your Doctor ordered to keep you alive, That's just too damn much : (",profanity,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.1,0.1,civil-comments-human-crowd-aggregate
