id,source,text,word_count,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,llm_model,cost_usd
civilcomments-9d6d56356d533ccd78e9,civil_comments,"""How can we create more good-paying jobs? How can we increase employment, especially among prime-age men?"" Well, buddy, right there is where you so-called conservatives go bad. You smell like low tide. You really are the party of men and men only. Privileged, entitled, men, You wish to be gods. Fuck off.",55,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-835a496eb66d5d8533de,civil_comments,"For ""20-minute neighborhood proponent"" and ""FactChecker"" ... WE CAN -- ""Walkable Eugene Community Advisory Network"" proclaims: ""We work to create a path forward towards successful, diverse, and community supported walkable, 20-minute neighborhoods in Eugene."" Please identify in this essay where WE CAN: a) states they support the community members' and city-charted neighborhood associations' overwhelming support for a refinement plan process, which (in case you don't know it) is the citizen involvement process that is enshrined in Oregon's Statewide Planning Goal One, and b) a single fact in this essay that supports a conclusion that SW-SAZ would increase and enhance the ""walkability"" of the south Willamette Street area. Waiting with baited breath for y'all to educate me and other skeptics. ""20"" -- your disdain for your elders in your condescending dismissal: ""millennials and Gen zers are the ones for whom we should be planning this City's future"" is clueless and heartless. -- Paul",152,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d44d496eba756cdc2350,civil_comments,Good job Doug.,3,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1f4dc6a37942a1913d72,civil_comments,"""supposed to"", ""resistance...forced"", ""potentially exposed""?? - John Kawamoto ------------- Those come from Imagination which is a meaningless basis for OBJECTIVE COMMENT and IS nothing more than extreme abhorrence of Trump. The viciousness of the Opposition Media and those who deeply hate Trump is represented by the smear and disrespect of the office of the president with the episode that questioned the mental stability of Trump and promoted his replacement by the VP under Amendment 25. What is a danger to the fate of this nation is a media that engages in propaganda and fake news such as that in February when panic swept throughout the US among all illegal immigrants when the Opposition Media broadcast ICE Mass Deportation had began. The Opposition Media exploited their Fake News with human interest stories on homes and churches offering Sanctuary. The truth? ICE arrested around 700 criminal illegals for deportation. There was and is no Mass Deportation!!",153,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d3ade898271e83235ce2,civil_comments,I was aware of Clinton's proclivities prior to his running for president. Where were you? I was aware of John F. Kennedy's shenanigans as a Senator. What were you reading?,30,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2ba7448e636f89a2e020,civil_comments,The only miners on the tv show that where around before the show and will remain after are the Ponrenke's.,20,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b594856eec69df7169b4,civil_comments,Another Pantload post.,3,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-aa67a4b106fd1fdf75ef,civil_comments,"Good for Ethics Commissioner Mary Dawson to investigate these fundraising activities. Although I'm generally a Liberal Party supporter, these recent revelations are damaging to the reputation of the party and will take time to repair the public's trust. Good also for the opposition parties to take the government to task over what appears to be unsavoury fundraising tactics.",58,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cacdfe165bab085cf99b,civil_comments,"Seriously? You think people came to Alaska to get, at most, 2000 a year (before taxes), or $166.67 a month (again, before taxes)?",24,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-804c3125539179290567,civil_comments,"21st CENTURY ""PETRO CANADA"" NEEDED!! Canada needs to demonstrate to Asia Pacific countries- & to the wider world- that, as a nation, it can still establish ambitious economic & industrial objectives- & achieve these objectives... The BC govt & Canada's federal govt should create a Liquefied Natural Gas Crown Corporation!! ... And lead the development & construction of natural gas liquefication plants on BC's northern coast... something that the BC govt has been mischievously impeded from getting done for over 5-years!!- due to lobbying by destructive political & boutique interests... If (BC &) Canada are shown to be incapable of doing something as simple as domestically refining, liquefying & making-available-for-export natural gas/related products- irreparable long term harm to the country's international reputation will be the result...",122,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-61e719f5b146d1b0ca90,civil_comments,"The DSM once considered homosexuality a ""mental disorder."" That changed with further understanding.",13,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1a1152dd1de39e74991d,civil_comments,I'm fairly certain America already knows the culprits of the gas attack or Tillerson would not be blathering it in public.,21,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-333ddcaa79d7878e000a,civil_comments,"A tour de Trump!!! Had me standing up and cheering, pumping my fist! Brilliant press conference, will go down in history as one of Trump's greatest moments! Too many great lines and moments to list, calling CNN ""very fake news"" was awesome. The second best part is the crying and tears from the fakestream media. Can't wait until we kick Joe Trudeau to the curb and bring in O'Leary.",69,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-58656fed81b4a170cf86,civil_comments,"' ...well, he likes him one week and the next he claims he doesn't. . Jenkins is just trying cover his ... (....uh, bases?), ...in case the wind changes. . He's just staying true to the Republican family value of utter and complete flip flopping hypocrisy. .",43,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-ff068c38068bed890d44,civil_comments,"I hope they catch this murderer, and shoot them in the back of the head.........................",15,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-183d16f40bcb44699d03,civil_comments,Welcome to New York habbos! Not a friendly town for a bunch of visiting long necked geese!,17,insult,0,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-45175538833e4467dfe3,civil_comments,"Good try, but FAT chance I would rather have Clinton than an elected president who will be in court in December answering a filed case against him that he tied up and raped a 13 yr old virgin.",38,insult,1,1,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-ce40ff5150468f6b185f,civil_comments,Or he could join the Green Party.,7,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cbbd5367020b75a5b5c0,civil_comments,Anyone who believes that Boeing (and Airbus and Embraer for that matter) does not have US or European taxpayer money coming from billions of dollars in advanced R&D contracts for the military is living in a fantasy world. Only Canadians are naïve enough to hope to keep an aerospace platform company with virtually no military business.,58,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cffc57d4b2eebfa24ac7,civil_comments,"Somehow, I suspect if Trump had said one of the great things about being a star is you can grab men by the a*****e anytime you want, it would seem simple to people who don't have p*****s too.",40,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2e0970bab54232ca9559,civil_comments,"Justice Thurgood Marshall was waiting fort an elevator in a federal building. As he stepped into the elevator a White uppity up commanded Marshall to push the button to the floor he wanted to get off on. Marshall without hesitation said, ""Yeees sirrrr (slow southern draw)."" After the White uppity up got off the elevator not knowing it was a black Supreme Court justice he barked his command at, Marshall had a good chuckle over that incident.",77,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-50d89788b3192269e994,civil_comments,Brave guy and lucky birds. Great video too!,8,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c9c07802ce736827a0c0,civil_comments,"White folks, I want you to know this is offensive and it is outright racism. And don't tell me to grow some balls....or another mighty whitey regular comment....""Grow up."" Damn... 7 seconds ago In reply to: You don't have the votes two feathers... — SE Slayer I'm Alaska Native and I take offense with your comment. Flag Delete Edit (6m 22s) React Reply",64,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-74dd244817c1fa5c9556,civil_comments,"As time has allowed this summer, I've been scanning images of old high school/college yearbooks which have fallen out of copyright due to lack of a copyright notice in original publication. From reading yearbooks far enough back in time, you'll see that our high schools once offered far more opportunities to students than just pushing them off into incurring debt for the rest of their life merely to keep some college or university's money machine going in perpetuity. The other thing which caught my attention that you don't see anymore is the ubiquitous presence of local clergy at school events.",101,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-aeefcc5f036d15e4c476,civil_comments,"""Singing praises"" are your words. I gave her a small amount of credit for deviating from the GOP pack. Far better than Sullivan. Murkowski was just reelected. She will continue to be reelected unless something dramatic occurs. Especially if she moderates her positions a slight bit occasionally. That's Alaska reality. Sullivan on the other hand is no shoe-in for 2018. That is where my focus will be. Contrasting the two is a useful exercise - he makes Murky look like a lefty, or rather, Murky makes him look like he's to the right of Bannon (which he may be).",99,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a0fd66dd98db3b9cfc95,civil_comments,"Excellent article. My series of children's books deals with typical toddler issues. The first two, Katy Rose Likes To Say NO! and Zeke Will Not Eat!, which I wrote and illustrated, have been published. I'm currently working on the third book which is about telling the truth. I research each issue before writing (my grad work and experience was in clinical psychology) . One interesting study showed that children who were told a story about being rewarded for telling the truth (e.g., George Washington admitting he chopped down the cherry tree) were, when tested, much more likely to be honest than those told a story about being punished for lying (e.g., The Boy Who Cried Wolf or Pinocchio). Generally, I like to show rewards for being positive rather than punishments for being negative.",134,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2c18b1f3ca427e0fe68b,civil_comments,Pot shops and Hillary .... Brave New World could be here sooner than you think!!,14,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d0fddc149654bf562549,civil_comments,"If Canadians keep electing on yahoos as politicians, we'll keep getting sillier motions that are far from the more mundane needs average Canadians should rather debate about. Our politics simply reflect who we are as a people.",37,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-0d3fd7229727735062e4,civil_comments,"Yes, a big ""WTF!!!"" would be appropriate here.",8,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-03c81820fc81c21eaa4d,civil_comments,I would like to invite all you do gooder's your day on the island. I have been on one of these islands and I'll tell you these cattle kept us from landing on the island for some time. Build a prison let the prisioner's fend for themselves like the cattle.,50,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c40aee818262070b46fb,civil_comments,Kent. What a dump.,4,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-f80af0996e4181c3f2b9,civil_comments,"Hydrogen? You must be kidding. Obviously not an engineer. More like dilithuim crystals. Yeah, I live in a developing country, and I see people making $10 a day going from motor scootersd directly to hydrogen and electric vehicles every day. All paid for by TRudeaus ""climate change"" loans to third world dictaors. LOL. Its people like you wih your looney-tune perception of the real world that got Notley, Trudeau and Wynne elected and put us intothis mess in the first place.",82,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1b144c9620f26f04e47f,civil_comments,"So, Christ is a white supremacist? You're an expert on theology and Christianity has been overrun? It's funny how racist you're being while supposedly attempting to call out racism.",29,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-deeefbe1a23435e2e8fb,civil_comments,"Doreen, I have read all the above nonsense. The ""there was no Treaty"" and all the other ""If"" stuff. ""If this, then that"" from the felon David Sai who already presented the silliness in Hawaii Court and was found wrong and guilty. Search:David Sai and the Perfect Title Scam.",50,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-a7f0341b13546c870d87,civil_comments,The SJW snake once again eating its own tail....,9,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-97ad3e80de9060d03ce1,civil_comments,"Strategy: Send home the Somalis. Their culture is violence, chewing khat, and warlords, with no respect or knowledge of civil law. Is this racist? Don't ask me, ask the police.",30,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-94ffcadd77382eadded5,civil_comments,"Every time somebody posts ""the Globe and Mail ignored"" you can find within seconds the Globe doing a story. Its a dead give away. Just once I would love somebody to post ""The Globe doesnt print ENOUGH stories about..."". THAT would be a sign of enlightenment.",46,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d5f3d3b8dc2b79ea7bd8,civil_comments,"No, it was right-wing evangelical hypocrite blowhard Jimmy Swaggart that was related to Jerry Lee Lewis.",17,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a4ea7026c1fadb34ac0e,civil_comments,"The Alaska republican party already made their statement about sexual abuse: it's okay with them. Women, girls and the vulnerable are not important. We're invisible. So what if all those rape kits were left to collect dust. So what about Bill Allen, the Donald Trump of the Corrupt Bastard's Club? He was rich and powerful. His victim was ""just another Native Woman."" The republicans are willing to sacrifice their wives, daughters, mothers, sisters and friends to ""Make American Great Again.""",80,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-482af4bcc066a5367a31,civil_comments,"38 billion is 'chump change' to keep the medieval head chopper Arab states in line in the Middle East. Israel has always done the dirty work the Americans needed to have done in the region. None of the Arab states want, or support a Palestine state.Only countries, like Canada, are stupid enough to take in floods of extremists in from Syria when Saudi Arabia and other Arab countries awash ,in cash in the region, shut their own people out! Nothing to do with Israel and Palestine and everything to do with Arab head choppers that can't find peace among themselves!",101,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-47c1a7f1642589edb251,civil_comments,"That was not the case with my Great-Great-Grandfather. He had to kill 3 Indian braves while traveling on the Oregon Trail. He was proclaimed a hero by everyone in his wagon train. No other man had managed to kill more than 1. In fact, he killed as many as all of the rest did. People need to stop acting as if Native Americans were some sort of idealized natural people, who were always peaceful. They were often very savage by western standards, with primitive morals and values. If I had been in my ancestor's shoes that day 163 years ago, I'm sure that I would have acted no differently under the circumstances that he faced. Fortunately, though, we now live in a civilized nation, and there is no longer any legitimate reason for anyone to own guns., much less shoot anyone. But that was not at all the case back then. My Great-Great-Grandfather had to safeguard the wagon train's horses. They were way too vital and important to their survival, to allow them to be stolen.",180,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-7a81e8fca1e0c422c232,civil_comments,"Asking me to arbitrate three comments takes too much time to do well. Especially when some comments pertain to articles I have not read, or subjects I'm not interested in. Try ONE comment. Otherwise, I think this could work.",39,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-ea07f72a62a82a46263e,civil_comments,when is st .vincent de paul ....going to start giveing the homeless some clothing......right now all thay give is a $15 doller voucher....every 3 months.....st vincent de paul is a fake charity.....,35,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-0d7b0b66e4ffbbc8ad0d,civil_comments,Trump and his supporters are spitting on the graves of the American men and women who have died defending our freedoms. Shameful!,22,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-3c30d4e79548126f3083,civil_comments,"The ""Christian Right"",AKA,the Alaskan Chapter of the Texas KKK..He's lucky he didn't get burnt at the stake,I imagine if he would have been black,he would have..",31,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a635d22e00ffe4f59a15,civil_comments,Has anyone asked if Ministers have fundraising goals set by the party? They do in Ontario Liberal Party for Wynne's ministers.,21,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-91364ac40efb60fd0740,civil_comments,"With ideologues and idiots like this in charge: Canada needs a Common Sense Revolution. ▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▶ Does Iustin even know Miriam/Maryam Monsef/Al Zedeh's real name and nationality? ▶ Why is Iustin spending tens of billions with the excuse of stimulating the economy,-- while promoting carbon taxes that kill industry and add red tape, and robbing every Canadian in heating costs and transportation (who'll now have less to spend)? Public Enemy #1: The misfits, deviants of the Iustin and Kathleen Wynne Liberals ▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀",80,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-378a661496c926e5335b,civil_comments,"Here is an article about the John Jay report. It is worth reading. The rest of what you wrote is pretty much a diatribe which I will not answer, other than to say that what you write is homophobic.",39,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b946789a25dc2a118671,civil_comments,"Moreover, racism is all America's fault. Nobody else on the planet has any kind of a racism phenomenon. There are no racists in JP2's Poland, no racism in African countries like North or South Sudan, no racism in Argentina. It's just in bad, evil, individualist, capitalist, consumerist Great Satan. And it is completely unlike the way those saintly European countries treat the Roma! So don't anybody dare suggest that piece of lying false equivalence.",74,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-f703213b414ccd94c6e0,civil_comments,Trump has made some mistakes. He will make more. But none will be as stupid as the one Democrats made in nominating someone as terrible as Clinton. With Her they made all this possible. And part of why they are so mad now is: They all know it.,48,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-3f77a0e7107b502d0281,civil_comments,Haven't you heard the Rice decision? OHA is a public organization not one of your 850 race based Polynesian only programs. Are you still living in your mom's garage?,29,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-06b9501a3253f95a0ba5,civil_comments,Will he be doing his community work service and his probation in another state? Obviously this child has some serious problems that we know nothing about that have resulted in this bad bad behavior. I would hope the some kind of counseling would go along with just having another state monitor his bad behavior. If he doesn't get help now he will dance right off the head of that pin he is on and into prison.,76,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-37e2c9ad4cfc8b8a7a14,civil_comments,"People we have to be very, very careful here. Free speech rights are feared by the political left and they are frantically trying to criminalize what you say. It wasn't that long ago that the Chretien Liberals brought in s. 13 of the CHRA that restricted your right to disagree with something like out of control immigration or refugees. If you did you would be subjected to a ""special"" tribunal where truth was no defense and they had a 100% conviction rate. It wasn't a criminal court so you had no Charter protection and the rules of evidence didn't apply. This was Canada, not North Korea. People were being bankrupted and if they went against a decision they were jailed for contempt. Finally the government of the day saw this for what it was when they actually tired this stunt on the media, the Western Standard and McLean's, and repealed the legislation. But the government has changed and the LPC want to bring this back.",165,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-ff80cf583d5f2c377992,civil_comments,Throwing the coach under the bus for a mediocer team. Nice club atmosphere! NOT!,14,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-a5465e395c5abeb179e3,civil_comments,There's a particular skill involved in opening them cans of whoopass. I'm ashamed or proud to say I never learned it...,21,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-7467565fbc98af7224b6,civil_comments,"well lets just say that I have 100% confidence that Mr. Trump will make everything he says a reality and get RESULTS. Now as far as Hawaii with Calwell and Ige. Oh boy this state is doomed with these 2 FOOLS. They could not lead a horse to water, these 2 Men are NOT leaders and have done a disservice to this state !",63,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-f213c32a46f2d717c31c,civil_comments,"The Japanese and Korean kids study much harder. Their PISA scores and number of hours worked show that. GDP may be arbitrary, but here is a fact. Between one third to half of silicon valley companies (the industry where the US has the highest dominance) are started by Asians. Now Asians form about 3 percent of the US population, so you can see the dynamism they have brought to the industry. Ironically, the largest competition to the US comes from China. Chinese e-commerce companies are as large or larger than the American ones. Stopping Asian immigration will only increase that gap. Let' not forget, China and India were the world's largest economies from 1000 B.C. to 1850 A.D. What we are witnessing is a restoration of the normal order, which had to been destroyed by colonialism.",139,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-993968028bff7cf47e4c,civil_comments,Go for what? Who really gives a rat's ass about anything you have to say? Your anxiety closet is a big as all get out and your problem solving and analytic capabilities are none existent.,35,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-aba44cfe394a6951887c,civil_comments,More TFWS in BC than Alberta.,6,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6a23a8310cb64f8351e6,civil_comments,This is all Gerald Butts' doing. He screwed Ontario and now he's going to screw the whole country. The guy is totally out of control.,25,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-219ac28a692873db82a1,civil_comments,Impose a city tax just like every other town in AK. Enforce laws on books already such as the darkened front driver and passenger windows which are not legal. Tax soda.,31,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-87cb23c336475c9a27c4,civil_comments,"Not over the top to anyone in BC that opposes the destruction of our coast. And before you write ""lazy protesters living in Moms basements"" comments, I'm a 57 year old tradesman employing 10 tradesmen, and my business would receive a lot of work from the pipeline. But some things are more important than money, and saving the coast is one of them. I don't care about other resource industries, and I get a lot of work from them. The coast and the 200,000 people that work there are more important than Alberta, Alberta oil, and Alberta workers. We are not the same as you and we know it. You on the other hand think that everyone should be just like you. As for your tired old comments about living in caves; there are more than enough oil pipelines in Canada to supply all Canadians, and all Canadian industry, will ample oil and oil products for centuries to come. The KM pipeline is about exporting oil to China to be burned for power to produce junk that Albertans love to buy.",182,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1a7fae51e15abb15c5ad,civil_comments,"David Kelly That you deem the presentation of facts supported by valid scientific evidence to be ""theological battles"" is clear demonstration of a profound lack of understanding of science and theology. Stating that Helga is an egregious offender in terms of posting misinformation is posting a fact, not an insult. Helga misinformation: "" – let the people of PA choose whether to be medicated by their water supply."" ""So protesting is unfair, but bringing in outside lobbyists and handing out paid Board seats and other goodies is just humanitarian? Steve, David just beat Goliath, and you know it."" to be continued Steven D. Slott, DDS",103,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-29e0cfe0ac1b6ade2d79,civil_comments,"Hang this scumbag upside down over a hot fire, leave him there and call it good.",16,threat,1,0,0,1,1,0,civil-comments-human-crowd,0.0
civilcomments-df252a4cc3ddae45b237,civil_comments,It's still a racial slur. That's all that matters to me. You can't accuse someone of racial discrimination while yourself employing racial slurs.,23,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-9413076253cd3359cfd7,civil_comments,"I wish her well. Mistakes along the way - yup. But, hey she's been a public servant as far back as I can remember. I don't know how well any of us would hold up in this campaign from hell. ""Crooked Hillary, Lock her up, Lock her up, Hang her."" Supporters proudly wearing shirts with her image that read ""btch"" and worse. Revisiting Bill's indiscretions. Anyone that participated or condoned any of this has no class at all.",77,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-9d90debad49e002091f5,civil_comments,Lot's of Loggers coming tomorrow!,5,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-8f2ebbc598be3a429fee,civil_comments,He should pull down his skirt...,6,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-98605cd261efb085c6ee,civil_comments,"...beggars can't be choosers and Manitoba's whining is pathetic with the premier out on another two month vacation while pretending to represent the province. The provinces all pull this bs on the cities with their inadequate funding and anyone who thinks theses clowns can get their act together is in dreamland! I am not a fan of the shiny pony crowd, but the PM is correct in putting the boots to corrupt mismanaged provinces and their out of control health,hydro and education spending!",84,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-631061883964a538d4c3,civil_comments,"Until we have no more homeless in Hawaii, we don't need to be a sanctuary state. In fact, we should NEVER be a sanctuary state - there is no real definition of 'sanctuary city' or 'sanctuary state' but basically it means harboring Illegals. Why violate federal law? Literally millions have immigrated to America legally, harboring those who come here illegally spits in the face of those who did it respectfully, and properly. If we truly have the time and money to help those in need, help the local homeless before bringing more here.",92,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c50b07db55e43acbd77a,civil_comments,In my experience no one will touch your plants until they flower.,12,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-9960c7dd4cd58097b855,civil_comments,"I have always believed that the people who are constantly complaining about political correctness are just dying to say the N word, and the C word, and whatever words are the most demeaning to the most people without ever being criticized.",41,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-09cfcbf06f751d1aa2de,civil_comments,"Bill, again, you make good points, it's just that, damn, I'd much rather be grateful for what I've got than blaming people who have less for their poor choices. If it were just poor choices, and not some luck of geography, resources, and history, then we'd end up sneering at all the countries in the world except, possibly, maybe who, China? Japan? UK, Germany, and who else? ""The poor are poor because of choices they made"" is a tough world view. I hope for your sake that karma is just a myth. So I wasn't going to respond, since most of what you say is hard to argue, but that last part, I can't resist ... let's see, why would any government resist such a wall? How strange of Mexico to object, right? Proves their bad intentions. And with how successful walls have been everywhere else (China, Berlin, for example), how odd that Mexicans should have doubts.",156,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-270d3466da2d6dd1b61d,civil_comments,so how do we boost our non resource exports? What do we make/do that is needed by the rest of the world and we do better than anyone else?,30,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-4af721835cf37cfec28d,civil_comments,"he was a nazi even at 14, and admits he didnt mind what they were doing, , get over it. facts dont change. KROFT: Went out, in fact, and helped in the confiscation of property from the Jews. Mr. SOROS: Yes. That’s right. Yes. KROFT: No feeling of guilt? Mr. SOROS: No.",52,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-56750b9263c9c6b473c0,civil_comments,More politicians can do whatever they want to -- with their own money.,12,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2a0ed2c3bbb6a7581ffc,civil_comments,Where is the button for just a pathetic comment?,9,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-e017679fb610437eced4,civil_comments,"Few people in the world care about this. Russians nakedly and massively and disproportionately killing Syrian civilians is OK by the world. But when Israel defends itself and a few 'palestinian' civilians are killed, the world is in an uproar. In fact, the UN is now busy with Israel when nothing is happening on the ground, and of course ignoring Syria. The UN is an anti-Semitic body.",68,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-aaa264f696588a59c463,civil_comments,"""Racist?"" Nationals from those restricted countries are not a race. Muslim isn't race. So how can you label such a common sense directive as ""racist""?",25,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-4d5e5117dde7443a4992,civil_comments,How come comments are not allowed about the article on Jack Dalton the sexual pervert?,15,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-3477ef85c546741403f1,civil_comments,"Once again, Canada shows it has heart and is morally superior to that orange thing running the USA. Good on Trudeau, some of the better qualities of his Father are obviously present in Justin's character. And the USA claims it welcomes all?",42,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-efe0806e48ab38f0f072,civil_comments,"Well, hey - at least you've got light rail! According to Streetcar Charlie, that's your definition of ""liveable city"" right there. What else do you need? (/sarcoff)",26,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-db1d9a9bbac1f8d18be6,civil_comments,"Why not invite every unhappy group in the world to declare autonomy- - then join Canada, where they are certain to be happy. Let's see, besides Scotland, that could include the Basques, the Chechyns, and Muslim minorities in Belgium, The Netherlands and even Great Britain. Hmmmm!!",45,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d29d67bc212fb3f1201f,civil_comments,"The police executed this man. This deadly behavior is why abusive police in the 60's were referred to as pigs. Now things have gotten much worse as they are now murdering people in the name of justice. Sadly, an eye for an eye is one way people will deal with this and every cop becomes a target. Why? I shot him because ____________. (fill in the blank)",66,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-63957a41b637fd84bda5,civil_comments,Actually she's frickin' crushed.,4,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-365d4fbfb3206dc03337,civil_comments,"Bring the team here ? They were founded here as part of the old West Coast Pro League that merged into the ECHL. no one ""brought"" them here... Your comment shows you haven't lived here long",35,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-17d27f6f9c1adab554f3,civil_comments,"And they have the lowest taxes in the developed world..because of those despicable Republicans. Frankly, I don't see a difference between Democrats and Republicans. They are all Americans and they all live off borrowing from the rest of the world. Spoiled babies.",43,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
